number,u_week
LEAD00603287,1
LEAD00603286,1
LEAD00603285,1
LEAD00603284,1
LEAD00603283,1
LEAD00603282,1
LEAD00603281,1
LEAD00603280,1
LEAD00603279,1
LEAD00603278,1
LEAD00603277,1
LEAD00603276,1
LEAD00603275,1
LEAD00603274,1
LEAD00603273,1
LEAD00603272,1
LEAD00603271,1
LEAD00603270,1
LEAD00603269,1
LEAD00603268,1
LEAD00584698,4
LEAD00584705,4
LEAD00584707,4
LEAD00603267,1
LEAD00584715,4
LEAD00603266,1
LEAD00603265,1
LEAD00603264,1
LEAD00603263,1
LEAD00603262,1
LEAD00603261,1
LEAD00603260,1
LEAD00603259,1
LEAD00603258,1
LEAD00603257,1
LEAD00603256,1
LEAD00603255,1
LEAD00603254,1
LEAD00603253,1
LEAD00603252,1
LEAD00584727,4
LEAD00584737,4
LEAD00584738,4
LEAD00584748,4
LEAD00584641,4
LEAD00603251,1
LEAD00603250,1
LEAD00603249,1
LEAD00603248,1
LEAD00603247,1
LEAD00603246,1
LEAD00603245,1
LEAD00603244,1
LEAD00603243,1
LEAD00598336,3
LEAD00600166,4
LEAD00584751,4
LEAD00584762,4
LEAD00584759,4
LEAD00584757,4
LEAD00603242,1
LEAD00603241,1
LEAD00603240,1
LEAD00603239,1
LEAD00603238,1
LEAD00603237,1
LEAD00584772,4
LEAD00595899,2
LEAD00584775,4
LEAD00584776,4
LEAD00550882,1
LEAD00584847,4
LEAD00598267,3
LEAD00584939,4
LEAD00603236,1
LEAD00603235,1
LEAD00603234,1
LEAD00603233,1
LEAD00603232,1
LEAD00603231,1
LEAD00603229,1
LEAD00603228,1
LEAD00603227,1
LEAD00580560,4
LEAD00603226,1
LEAD00603225,1
LEAD00580634,4
LEAD00580435,4
LEAD00603223,1
LEAD00570032,4
LEAD00580652,4
LEAD00580510,4
LEAD00570027,4
LEAD00570008,4
LEAD00603222,1
LEAD00603220,1
LEAD00603219,1
LEAD00603218,1
LEAD00603217,1
LEAD00603216,1
LEAD00603215,1
LEAD00603214,1
LEAD00603212,1
LEAD00603211,1
LEAD00603210,1
LEAD00603207,1
LEAD00603198,1
LEAD00603199,1
LEAD00603206,1
LEAD00603122,1
LEAD00603202,1
LEAD00603201,1
LEAD00603196,1
LEAD00603194,1
LEAD00603193,1
LEAD00603192,1
LEAD00603188,1
LEAD00603177,1
LEAD00580459,4
LEAD00580464,4
LEAD00603166,1
LEAD00603163,1
LEAD00603162,1
LEAD00603161,1
LEAD00603160,1
LEAD00603158,1
LEAD00603155,1
LEAD00580814,4
LEAD00603153,1
LEAD00569758,4
LEAD00603151,1
LEAD00603150,1
LEAD00603148,1
LEAD00603147,1
LEAD00603145,1
LEAD00603144,1
LEAD00580531,4
LEAD00603143,1
LEAD00580799,4
LEAD00603142,1
LEAD00603141,1
LEAD00603140,1
LEAD00603139,1
LEAD00603138,1
LEAD00603137,1
LEAD00603135,1
LEAD00603134,1
LEAD00603133,1
LEAD00603132,1
LEAD00603131,1
LEAD00603130,1
LEAD00603129,1
LEAD00603128,1
LEAD00603127,1
LEAD00603126,1
LEAD00603123,1
LEAD00603124,1
LEAD00603120,1
LEAD00603121,1
LEAD00603117,1
LEAD00603118,1
LEAD00603115,1
LEAD00603108,1
LEAD00603111,1
LEAD00603110,1
LEAD00603105,1
LEAD00603099,1
LEAD00603098,1
LEAD00603097,1
LEAD00603096,1
LEAD00603095,1
LEAD00603094,1
LEAD00603093,1
LEAD00603092,1
LEAD00603091,1
LEAD00603090,1
LEAD00603089,1
LEAD00603088,1
LEAD00603087,1
LEAD00603086,1
LEAD00603085,1
LEAD00603084,1
LEAD00603083,1
LEAD00603082,1
LEAD00603081,1
LEAD00603080,1
LEAD00603079,1
LEAD00603078,1
LEAD00603077,1
LEAD00603076,1
LEAD00603075,1
LEAD00603074,1
LEAD00603073,1
LEAD00603072,1
LEAD00603071,1
LEAD00603070,1
LEAD00603069,1
LEAD00603068,1
LEAD00603067,1
LEAD00603066,1
LEAD00603065,1
LEAD00603064,1
LEAD00603063,1
LEAD00603062,1
LEAD00603059,1
LEAD00603061,1
LEAD00603060,1
LEAD00603058,1
LEAD00603057,1
LEAD00392910,1
LEAD00598678,3
LEAD00603048,1
LEAD00603056,1
LEAD00603055,1
LEAD00603050,1
LEAD00603049,1
LEAD00603047,1
LEAD00603043,1
LEAD00603046,1
LEAD00603045,1
LEAD00603044,1
LEAD00603042,1
LEAD00603041,1
LEAD00603040,1
LEAD00603039,1
LEAD00603038,1
LEAD00603037,1
LEAD00603036,1
LEAD00603034,1
LEAD00603035,1
LEAD00603033,1
LEAD00603032,1
LEAD00603031,1
LEAD00603030,1
LEAD00603029,1
LEAD00603028,1
LEAD00603026,1
LEAD00603025,1
LEAD00603024,1
LEAD00550601,1
LEAD00603023,1
LEAD00603022,1
LEAD00603021,1
LEAD00603020,1
LEAD00603019,1
LEAD00603018,1
LEAD00601882,1
LEAD00603017,1
LEAD00603016,1
LEAD00603015,1
LEAD00603014,1
LEAD00603011,1
LEAD00603013,1
LEAD00603012,1
LEAD00603010,1
LEAD00603008,1
LEAD00603006,1
LEAD00603005,1
LEAD00603004,1
LEAD00603003,1
LEAD00603002,1
LEAD00603001,1
LEAD00603000,1
LEAD00602999,1
LEAD00602998,1
LEAD00602997,1
LEAD00602996,1
LEAD00602995,1
LEAD00602994,1
LEAD00602992,1
LEAD00602991,1
LEAD00602990,1
LEAD00602988,1
LEAD00602987,1
LEAD00602986,1
LEAD00602985,1
LEAD00602984,1
LEAD00602982,1
LEAD00602981,1
LEAD00602980,1
LEAD00602979,1
LEAD00602978,1
LEAD00602977,1
LEAD00602976,1
LEAD00602975,1
LEAD00602974,1
LEAD00602973,1
LEAD00602972,1
LEAD00602971,1
LEAD00602970,1
LEAD00602969,1
LEAD00602968,1
LEAD00602967,1
LEAD00602966,1
LEAD00602965,1
LEAD00602964,1
LEAD00602963,1
LEAD00602962,1
LEAD00602961,1
LEAD00602960,1
LEAD00602959,1
LEAD00602958,1
LEAD00602957,1
LEAD00602956,1
LEAD00602955,1
LEAD00602954,1
LEAD00602953,1
LEAD00602952,1
LEAD00602951,1
LEAD00602950,1
LEAD00602949,1
LEAD00602948,1
LEAD00602947,1
LEAD00602946,1
LEAD00602945,1
LEAD00602944,1
LEAD00602943,1
LEAD00602942,1
LEAD00602941,1
LEAD00602940,1
LEAD00602939,1
LEAD00602938,1
LEAD00602937,1
LEAD00602936,1
LEAD00602935,1
LEAD00602934,1
LEAD00602933,1
LEAD00602932,1
LEAD00602931,1
LEAD00602930,1
LEAD00602929,1
LEAD00602928,1
LEAD00602927,1
LEAD00602926,1
LEAD00602925,1
LEAD00602924,1
LEAD00602923,1
LEAD00602922,1
LEAD00602921,1
LEAD00602920,1
LEAD00602919,1
LEAD00602916,1
LEAD00583771,4
LEAD00602910,1
LEAD00602909,1
LEAD00602903,1
LEAD00602902,1
LEAD00602901,1
LEAD00602900,1
LEAD00602899,1
LEAD00602898,1
LEAD00602897,1
LEAD00602895,1
LEAD00602892,1
LEAD00602890,1
LEAD00570012,4
LEAD00602889,1
LEAD00602888,1
LEAD00602887,1
LEAD00602886,1
LEAD00602884,1
LEAD00602882,1
LEAD00602880,1
LEAD00583368,4
LEAD00602879,1
LEAD00602878,1
LEAD00602875,1
LEAD00602873,1
LEAD00602871,1
LEAD00602870,1
LEAD00602869,1
LEAD00602868,1
LEAD00602867,1
LEAD00602866,1
LEAD00602865,1
LEAD00602863,1
LEAD00602861,1
LEAD00602859,1
LEAD00602857,1
LEAD00602856,1
LEAD00602855,1
LEAD00602854,1
LEAD00602853,1
LEAD00602852,1
LEAD00602851,1
LEAD00602850,1
LEAD00602849,1
LEAD00602848,1
LEAD00602847,1
LEAD00602846,1
LEAD00602845,1
LEAD00602844,1
LEAD00602843,1
LEAD00602842,1
LEAD00602841,1
LEAD00602839,1
LEAD00602837,1
LEAD00602832,1
LEAD00602830,1
LEAD00602829,1
LEAD00602828,1
LEAD00602826,1
LEAD00602825,1
LEAD00602824,1
LEAD00602823,1
LEAD00602822,1
LEAD00602821,1
LEAD00602820,1
LEAD00602819,1
LEAD00602818,1
LEAD00602816,1
LEAD00602815,1
LEAD00602814,1
LEAD00602813,1
LEAD00602812,1
LEAD00602811,1
LEAD00602809,1
LEAD00602808,1
LEAD00602805,1
LEAD00602804,1
LEAD00602802,1
LEAD00602800,1
LEAD00602799,1
LEAD00602798,1
LEAD00602796,1
LEAD00602794,1
LEAD00602793,1
LEAD00602791,1
LEAD00602790,1
LEAD00602789,1
LEAD00602788,1
LEAD00602786,1
LEAD00602785,1
LEAD00602784,1
LEAD00602783,1
LEAD00602782,1
LEAD00602781,1
LEAD00602780,1
LEAD00602777,1
LEAD00602776,1
LEAD00602774,1
LEAD00602771,1
LEAD00602770,1
LEAD00602768,1
LEAD00569892,4
LEAD00602766,1
LEAD00602765,1
LEAD00602764,1
LEAD00602762,1
LEAD00602761,1
LEAD00602760,1
LEAD00584686,4
LEAD00602759,1
LEAD00602758,1
LEAD00602757,1
LEAD00602755,1
LEAD00394484,1
LEAD00602754,1
LEAD00602753,1
LEAD00602752,1
LEAD00387534,1
LEAD00602751,1
LEAD00602750,1
LEAD00602749,1
LEAD00602748,1
LEAD00602747,1
LEAD00602746,1
LEAD00602745,1
LEAD00602744,1
LEAD00602743,1
LEAD00602742,1
LEAD00602741,1
LEAD00602740,1
LEAD00602738,1
LEAD00602737,1
LEAD00602736,1
LEAD00602735,1
LEAD00602734,1
LEAD00602733,1
LEAD00602732,1
LEAD00602731,1
LEAD00602730,1
LEAD00602729,1
LEAD00602728,1
LEAD00602726,1
LEAD00602727,1
LEAD00602725,1
LEAD00602724,1
LEAD00602723,1
LEAD00602722,1
LEAD00602721,1
LEAD00602720,1
LEAD00602719,1
LEAD00602718,1
LEAD00602717,1
LEAD00602716,1
LEAD00602715,1
LEAD00602714,1
LEAD00602713,1
LEAD00602712,1
LEAD00602711,1
LEAD00602710,1
LEAD00602709,1
LEAD00583855,4
LEAD00602708,1
LEAD00602707,1
LEAD00602706,1
LEAD00602705,1
LEAD00602704,1
LEAD00602703,1
LEAD00602702,1
LEAD00602701,1
LEAD00602700,1
LEAD00602698,1
LEAD00602699,1
LEAD00602696,1
LEAD00602694,1
LEAD00602693,1
LEAD00602692,1
LEAD00602691,1
LEAD00602690,1
LEAD00602689,1
LEAD00602688,1
LEAD00602687,1
LEAD00602686,1
LEAD00602685,1
LEAD00602684,1
LEAD00602683,1
LEAD00602682,1
LEAD00602681,1
LEAD00602680,1
LEAD00602679,1
LEAD00602678,1
LEAD00602677,1
LEAD00602676,1
LEAD00602674,1
LEAD00602673,1
LEAD00602672,1
LEAD00602671,1
LEAD00602670,1
LEAD00602669,1
LEAD00602668,1
LEAD00602667,1
LEAD00602666,1
LEAD00602665,1
LEAD00602664,1
LEAD00602663,1
LEAD00602662,1
LEAD00602661,1
LEAD00602660,1
LEAD00602659,1
LEAD00602658,1
LEAD00602657,1
LEAD00602656,1
LEAD00602655,1
LEAD00602654,1
LEAD00602653,1
LEAD00602652,1
LEAD00602651,1
LEAD00602650,1
LEAD00602649,1
LEAD00602648,1
LEAD00602647,1
LEAD00602646,1
LEAD00602645,1
LEAD00602644,1
LEAD00602643,1
LEAD00602642,1
LEAD00602641,1
LEAD00602640,1
LEAD00602639,1
LEAD00602638,1
LEAD00602637,1
LEAD00602636,1
LEAD00602635,1
LEAD00602630,1
LEAD00602629,1
LEAD00602628,1
LEAD00602627,1
LEAD00602626,1
LEAD00602625,1
LEAD00602624,1
LEAD00602623,1
LEAD00602622,1
LEAD00602621,1
LEAD00602620,1
LEAD00546500,2
LEAD00602619,1
LEAD00602618,1
LEAD00602617,1
LEAD00602615,1
LEAD00602614,1
LEAD00548328,3
LEAD00602613,1
LEAD00602612,1
LEAD00602611,1
LEAD00602610,1
LEAD00602609,1
LEAD00602608,1
LEAD00602607,1
LEAD00602606,1
LEAD00602605,1
LEAD00602604,1
LEAD00602603,1
LEAD00602602,1
LEAD00602601,1
LEAD00602600,1
LEAD00602599,1
LEAD00602598,1
LEAD00602597,1
LEAD00602596,1
LEAD00602595,1
LEAD00602594,1
LEAD00602593,1
LEAD00602592,1
LEAD00602591,1
LEAD00602590,1
LEAD00602588,1
LEAD00602587,1
LEAD00602586,1
LEAD00602585,1
LEAD00602584,1
LEAD00602583,1
LEAD00602582,1
LEAD00602581,1
LEAD00602580,1
LEAD00602579,1
LEAD00602578,1
LEAD00602577,1
LEAD00602576,1
LEAD00602575,1
LEAD00602574,1
LEAD00602573,1
LEAD00602571,1
LEAD00602572,1
LEAD00602570,1
LEAD00602569,1
LEAD00602568,1
LEAD00602567,1
LEAD00602566,1
LEAD00602565,1
LEAD00602564,1
LEAD00602563,1
LEAD00602562,1
LEAD00602561,1
LEAD00602560,1
LEAD00583194,4
LEAD00583620,4
LEAD00539829,3
LEAD00602559,1
LEAD00602558,1
LEAD00602557,1
LEAD00602556,1
LEAD00602555,1
LEAD00602554,1
LEAD00602553,1
LEAD00602552,1
LEAD00602551,1
LEAD00570448,4
LEAD00602550,1
LEAD00602548,1
LEAD00602549,1
LEAD00602547,1
LEAD00602546,1
LEAD00602545,1
LEAD00576130,3
LEAD00539207,2
LEAD00544046,1
LEAD00602544,1
LEAD00602543,1
LEAD00569414,4
LEAD00602542,1
LEAD00602540,1
LEAD00602539,1
LEAD00602538,1
LEAD00602537,1
LEAD00602536,1
LEAD00602535,1
LEAD00602534,1
LEAD00602533,1
LEAD00602532,1
LEAD00602531,1
LEAD00602529,1
LEAD00548405,3
LEAD00602527,1
LEAD00602528,1
LEAD00602526,1
LEAD00602525,1
LEAD00602524,1
LEAD00602523,1
LEAD00602522,1
LEAD00602521,1
LEAD00602520,1
LEAD00602519,1
LEAD00602518,1
LEAD00602517,1
LEAD00602516,1
LEAD00602515,1
LEAD00602514,1
LEAD00602513,1
LEAD00602512,1
LEAD00602511,1
LEAD00602510,1
LEAD00547466,3
LEAD00602509,1
LEAD00602508,1
LEAD00602507,1
LEAD00602506,1
LEAD00602505,1
LEAD00563231,4
LEAD00602504,1
LEAD00602503,1
LEAD00602502,1
LEAD00602501,1
LEAD00602500,1
LEAD00602499,1
LEAD00602498,1
LEAD00602497,1
LEAD00602496,1
LEAD00602495,1
LEAD00602494,1
LEAD00602493,1
LEAD00602492,1
LEAD00602491,1
LEAD00602490,1
LEAD00602489,1
LEAD00602488,1
LEAD00602487,1
LEAD00602486,1
LEAD00602485,1
LEAD00602484,1
LEAD00602481,1
LEAD00602483,1
LEAD00602482,1
LEAD00602480,1
LEAD00602479,1
LEAD00602478,1
LEAD00602477,1
LEAD00602476,1
LEAD00602475,1
LEAD00602474,1
LEAD00602473,1
LEAD00602471,1
LEAD00602470,1
LEAD00602469,1
LEAD00602468,1
LEAD00602467,1
LEAD00602466,1
LEAD00602465,1
LEAD00602464,1
LEAD00602463,1
LEAD00602462,1
LEAD00602461,1
LEAD00602459,1
LEAD00602458,1
LEAD00602457,1
LEAD00602456,1
LEAD00602454,1
LEAD00602453,1
LEAD00602452,1
LEAD00602450,1
LEAD00602449,1
LEAD00602448,1
LEAD00602447,1
LEAD00602446,1
LEAD00602445,1
LEAD00602444,1
LEAD00602443,1
LEAD00602441,1
LEAD00602442,1
LEAD00602440,1
LEAD00602439,1
LEAD00602438,1
LEAD00602437,1
LEAD00602436,1
LEAD00602435,1
LEAD00602434,1
LEAD00602433,1
LEAD00602432,1
LEAD00602431,1
LEAD00602430,1
LEAD00602429,1
LEAD00602428,1
LEAD00602427,1
LEAD00602426,1
LEAD00602425,1
LEAD00602424,1
LEAD00602423,1
LEAD00602422,1
LEAD00602421,1
LEAD00602420,1
LEAD00602419,1
LEAD00602418,1
LEAD00602417,1
LEAD00602416,1
LEAD00602415,1
LEAD00602414,1
LEAD00602413,1
LEAD00602412,1
LEAD00602411,1
LEAD00602410,1
LEAD00602409,1
LEAD00570918,1
LEAD00602408,1
LEAD00565954,3
LEAD00602407,1
LEAD00602406,1
LEAD00602404,1
LEAD00602403,1
LEAD00602402,1
LEAD00602401,1
LEAD00602400,1
LEAD00602398,1
LEAD00602397,1
LEAD00602396,1
LEAD00602395,1
LEAD00602394,1
LEAD00602393,1
LEAD00602390,1
LEAD00602389,1
LEAD00602388,1
LEAD00602387,1
LEAD00602386,1
LEAD00602385,1
LEAD00602384,1
LEAD00602383,1
LEAD00602380,1
LEAD00602382,1
LEAD00602381,1
LEAD00602378,1
LEAD00602377,1
LEAD00602376,1
LEAD00602375,1
LEAD00602374,1
LEAD00602373,1
LEAD00602372,1
LEAD00602371,1
LEAD00602370,1
LEAD00602368,1
LEAD00602369,1
LEAD00602367,1
LEAD00602366,1
LEAD00602365,1
LEAD00602364,1
LEAD00602363,1
LEAD00602362,1
LEAD00602361,1
LEAD00602360,1
LEAD00602359,1
LEAD00602358,1
LEAD00602357,1
LEAD00602356,1
LEAD00602355,1
LEAD00602354,1
LEAD00602353,1
LEAD00602352,1
LEAD00602351,1
LEAD00602350,1
LEAD00602349,1
LEAD00602348,1
LEAD00602347,1
LEAD00602346,1
LEAD00602345,1
LEAD00602344,1
LEAD00602343,1
LEAD00602342,1
LEAD00541337,3
LEAD00602341,1
LEAD00540248,3
LEAD00602340,1
LEAD00602339,1
LEAD00583262,4
LEAD00602338,1
LEAD00540233,3
LEAD00602337,1
LEAD00602333,1
LEAD00602332,1
LEAD00602331,1
LEAD00602330,1
LEAD00602329,1
LEAD00602328,1
LEAD00602327,1
LEAD00602326,1
LEAD00602325,1
LEAD00602324,1
LEAD00602323,1
LEAD00602319,1
LEAD00602318,1
LEAD00540225,3
LEAD00602313,1
LEAD00602312,1
LEAD00602311,1
LEAD00602310,1
LEAD00602309,1
LEAD00602308,1
LEAD00602307,1
LEAD00602306,1
LEAD00541225,3
LEAD00602305,1
LEAD00602304,1
LEAD00602303,1
LEAD00602302,1
LEAD00602301,1
LEAD00602300,1
LEAD00602299,1
LEAD00602298,1
LEAD00602297,1
LEAD00541330,3
LEAD00602296,1
LEAD00602294,1
LEAD00602293,1
LEAD00541327,3
LEAD00602292,1
LEAD00602291,1
LEAD00602290,1
LEAD00602289,1
LEAD00540222,3
LEAD00602288,1
LEAD00602287,1
LEAD00602286,1
LEAD00602284,1
LEAD00602283,1
LEAD00602282,1
LEAD00602281,1
LEAD00602280,1
LEAD00602279,1
LEAD00602278,1
LEAD00602277,1
LEAD00602276,1
LEAD00602275,1
LEAD00602274,1
LEAD00602273,1
LEAD00602272,1
LEAD00602271,1
LEAD00602270,1
LEAD00602269,1
LEAD00602268,1
LEAD00602267,1
LEAD00602266,1
LEAD00602265,1
LEAD00602264,1
LEAD00602263,1
LEAD00553849,1
LEAD00602262,1
LEAD00602261,1
LEAD00602259,1
LEAD00556176,1
LEAD00602258,1
LEAD00602257,1
LEAD00602256,1
LEAD00602255,1
LEAD00602254,1
LEAD00602253,1
LEAD00602252,1
LEAD00602251,1
LEAD00595284,1
LEAD00602250,1
LEAD00597347,3
LEAD00602249,1
LEAD00556620,1
LEAD00602248,1
LEAD00602247,1
LEAD00554381,1
LEAD00602246,1
LEAD00602245,1
LEAD00602244,1
LEAD00602243,1
LEAD00602241,1
LEAD00602242,1
LEAD00602235,1
LEAD00602240,1
LEAD00602239,1
LEAD00541351,3
LEAD00602238,1
LEAD00602236,1
LEAD00602237,1
LEAD00602234,1
LEAD00541781,4
LEAD00602233,1
LEAD00602232,1
LEAD00602230,1
LEAD00602231,1
LEAD00546005,2
LEAD00602226,1
LEAD00602223,1
LEAD00602222,1
LEAD00583680,4
LEAD00602221,1
LEAD00602220,1
LEAD00602218,1
LEAD00602217,1
LEAD00600410,4
LEAD00602216,1
LEAD00602212,1
LEAD00602215,1
LEAD00602214,1
LEAD00602213,1
LEAD00602211,1
LEAD00602210,1
LEAD00562962,4
LEAD00602209,1
LEAD00602207,1
LEAD00602201,1
LEAD00602206,1
LEAD00602205,1
LEAD00602204,1
LEAD00602203,1
LEAD00602200,1
LEAD00602198,1
LEAD00602196,1
LEAD00553660,1
LEAD00539533,2
LEAD00569342,4
LEAD00602195,1
LEAD00602193,1
LEAD00602180,1
LEAD00565693,2
LEAD00576677,3
LEAD00602190,1
LEAD00602189,1
LEAD00602188,1
LEAD00390536,1
LEAD00602187,1
LEAD00553931,1
LEAD00602186,1
LEAD00390506,1
LEAD00602185,1
LEAD00602184,1
LEAD00602183,1
LEAD00390447,1
LEAD00602182,1
LEAD00602181,1
LEAD00602179,1
LEAD00574738,2
LEAD00390440,1
LEAD00602178,1
LEAD00602177,1
LEAD00602176,1
LEAD00602175,1
LEAD00390389,1
LEAD00602174,1
LEAD00602173,1
LEAD00583693,4
LEAD00602172,1
LEAD00583704,4
LEAD00602170,1
LEAD00390283,1
LEAD00602169,1
LEAD00602168,1
LEAD00602167,1
LEAD00602166,1
LEAD00390092,1
LEAD00602165,1
LEAD00602164,1
LEAD00602161,1
LEAD00600933,4
LEAD00556411,1
LEAD00602157,1
LEAD00602158,1
LEAD00547472,3
LEAD00602155,1
LEAD00602154,1
LEAD00602153,1
LEAD00602152,1
LEAD00602151,1
LEAD00602150,1
LEAD00601693,1
LEAD00602149,1
LEAD00602148,1
LEAD00602147,1
LEAD00602146,1
LEAD00602145,1
LEAD00602144,1
LEAD00602143,1
LEAD00602142,1
LEAD00602141,1
LEAD00602140,1
LEAD00602139,1
LEAD00602138,1
LEAD00602137,1
LEAD00602136,1
LEAD00602135,1
LEAD00602134,1
LEAD00602133,1
LEAD00602132,1
LEAD00602131,1
LEAD00602130,1
LEAD00602129,1
LEAD00600598,4
LEAD00602128,1
LEAD00602127,1
LEAD00602126,1
LEAD00602125,1
LEAD00602124,1
LEAD00602123,1
LEAD00602122,1
LEAD00602121,1
LEAD00602120,1
LEAD00602119,1
LEAD00602118,1
LEAD00602117,1
LEAD00602116,1
LEAD00602115,1
LEAD00602114,1
LEAD00602113,1
LEAD00602112,1
LEAD00602111,1
LEAD00602110,1
LEAD00602109,1
LEAD00602108,1
LEAD00602107,1
LEAD00602106,1
LEAD00602105,1
LEAD00602104,1
LEAD00602103,1
LEAD00602095,1
LEAD00568344,4
LEAD00602094,1
LEAD00602093,1
LEAD00580324,4
LEAD00602092,1
LEAD00602091,1
LEAD00580329,4
LEAD00580936,4
LEAD00602090,1
LEAD00580937,4
LEAD00602089,1
LEAD00602088,1
LEAD00602087,1
LEAD00602086,1
LEAD00602084,1
LEAD00602083,1
LEAD00602082,1
LEAD00602081,1
LEAD00602079,1
LEAD00602078,1
LEAD00580744,4
LEAD00569539,4
LEAD00602076,1
LEAD00602075,1
LEAD00580549,4
LEAD00602074,1
LEAD00580893,4
LEAD00602073,1
LEAD00580473,4
LEAD00602071,1
LEAD00602070,1
LEAD00580691,4
LEAD00580475,4
LEAD00580555,4
LEAD00602069,1
LEAD00602068,1
LEAD00602067,1
LEAD00602066,1
LEAD00602065,1
LEAD00602063,1
LEAD00602062,1
LEAD00602060,1
LEAD00602057,1
LEAD00602056,1
LEAD00597168,3
LEAD00602051,1
LEAD00602049,1
LEAD00602047,1
LEAD00602044,1
LEAD00602043,1
LEAD00602042,1
LEAD00602038,1
LEAD00602037,1
LEAD00602036,1
LEAD00602035,1
LEAD00580886,4
LEAD00602034,1
LEAD00602033,1
LEAD00602032,1
LEAD00602027,1
LEAD00602026,1
LEAD00602024,1
LEAD00602023,1
LEAD00556029,1
LEAD00602022,1
LEAD00602021,1
LEAD00602020,1
LEAD00602019,1
LEAD00602017,1
LEAD00580280,4
LEAD00602016,1
LEAD00602015,1
LEAD00602014,1
LEAD00602013,1
LEAD00602012,1
LEAD00602011,1
LEAD00602010,1
LEAD00602009,1
LEAD00602008,1
LEAD00602007,1
LEAD00602006,1
LEAD00602005,1
LEAD00602004,1
LEAD00602003,1
LEAD00602002,1
LEAD00583878,4
LEAD00602001,1
LEAD00583754,4
LEAD00583603,4
LEAD00602000,1
LEAD00583286,4
LEAD00556045,1
LEAD00556107,1
LEAD00580340,4
LEAD00556288,1
LEAD00556407,1
LEAD00556440,1
LEAD00556308,1
LEAD00556309,1
LEAD00556369,1
LEAD00556291,1
LEAD00554474,1
LEAD00554472,1
LEAD00553940,1
LEAD00554018,1
LEAD00583487,4
LEAD00556591,1
LEAD00554470,1
LEAD00556198,1
LEAD00554498,1
LEAD00556544,1
LEAD00580629,4
LEAD00580408,4
LEAD00556560,1
LEAD00556332,1
LEAD00556559,1
LEAD00554341,1
LEAD00556578,1
LEAD00556574,1
LEAD00556564,1
LEAD00583703,4
LEAD00556195,1
LEAD00556556,1
LEAD00583577,4
LEAD00570077,4
LEAD00554323,1
LEAD00583284,4
LEAD00556325,1
LEAD00556287,1
LEAD00583445,4
LEAD00583648,4
LEAD00556192,1
LEAD00553723,1
LEAD00556504,1
LEAD00553815,1
LEAD00554190,1
LEAD00583772,4
LEAD00556219,1
LEAD00553960,1
LEAD00554305,1
LEAD00601999,1
LEAD00556020,1
LEAD00583376,4
LEAD00554377,1
LEAD00553575,1
LEAD00554426,1
LEAD00556044,1
LEAD00553552,1
LEAD00556062,1
LEAD00553781,1
LEAD00554047,1
LEAD00553540,1
LEAD00553861,1
LEAD00553605,1
LEAD00553693,1
LEAD00556071,1
LEAD00554417,1
LEAD00556550,1
LEAD00554311,1
LEAD00553664,1
LEAD00556506,1
LEAD00553936,1
LEAD00556218,1
LEAD00556547,1
LEAD00583204,4
LEAD00554077,1
LEAD00583836,4
LEAD00554307,1
LEAD00556084,1
LEAD00554027,1
LEAD00583393,4
LEAD00556528,1
LEAD00556584,1
LEAD00553582,1
LEAD00554221,1
LEAD00601998,1
LEAD00601997,1
LEAD00556427,1
LEAD00583585,4
LEAD00601996,1
LEAD00601995,1
LEAD00601994,1
LEAD00583227,4
LEAD00554259,1
LEAD00601993,1
LEAD00601992,1
LEAD00601991,1
LEAD00583719,4
LEAD00601990,1
LEAD00601989,1
LEAD00601988,1
LEAD00601987,1
LEAD00601986,1
LEAD00601985,1
LEAD00601984,1
LEAD00601983,1
LEAD00601982,1
LEAD00601981,1
LEAD00601980,1
LEAD00601979,1
LEAD00601978,1
LEAD00541349,3
LEAD00601977,1
LEAD00601976,1
LEAD00601975,1
LEAD00541347,3
LEAD00601974,1
LEAD00601973,1
LEAD00601972,1
LEAD00601971,1
LEAD00601970,1
LEAD00601969,1
LEAD00601968,1
LEAD00601967,1
LEAD00601966,1
LEAD00601965,1
LEAD00601964,1
LEAD00601963,1
LEAD00540387,3
LEAD00601962,1
LEAD00601961,1
LEAD00540376,3
LEAD00540371,3
LEAD00554484,1
LEAD00554086,1
LEAD00583706,4
LEAD00556625,1
LEAD00556627,1
LEAD00553835,1
LEAD00583503,4
LEAD00554260,1
LEAD00553802,1
LEAD00583788,4
LEAD00556576,1
LEAD00556554,1
LEAD00553803,1
LEAD00556592,1
LEAD00553919,1
LEAD00553797,1
LEAD00556306,1
LEAD00556026,1
LEAD00556558,1
LEAD00601954,1
LEAD00540346,3
LEAD00577613,4
LEAD00554139,1
LEAD00556032,1
LEAD00556034,1
LEAD00583758,4
LEAD00601953,1
LEAD00601952,1
LEAD00601951,1
LEAD00556432,1
LEAD00583873,4
LEAD00553627,1
LEAD00554246,1
LEAD00553527,1
LEAD00554214,1
LEAD00553642,1
LEAD00553543,1
LEAD00554215,1
LEAD00556587,1
LEAD00556384,1
LEAD00556585,1
LEAD00583621,4
LEAD00553537,1
LEAD00553756,1
LEAD00583354,4
LEAD00554508,1
LEAD00553972,1
LEAD00553675,1
LEAD00554213,1
LEAD00553902,1
LEAD00553701,1
LEAD00553725,1
LEAD00553971,1
LEAD00553898,1
LEAD00553714,1
LEAD00554250,1
LEAD00556357,1
LEAD00554170,1
LEAD00553561,1
LEAD00554212,1
